"DT_GERACAO";"HH_GERACAO";"AA_ELEICAO";"SG_UF";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"CD_ELEICAO";"DS_ELEICAO";"SQ_CANDIDATO";"NR_ORDEM";"DS_URL"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001606452;1;"https://www.facebook.com/LeonardoAndradeRio"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001649616;2;"https://www.facebook.com/fernandotavres"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001649616;1;"https://instagram.com/fernandotavares.oficial"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001605587;1;"https://www.facebook.com/comandante.sergio"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001605587;2;"https://instagram.com/sergio_comandante?igshid=YmMyMTA2M2Y="
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001605587;3;"https://twitter.com/Comandanteserg1?t=mSIYFfHa_W_MZucW1xG2fg&s=08"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001605587;4;"https://twitter.com/SergioR07128809?t=jsX1IEvb-RJh8X-RlVmUQA&s=08"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001605604;1;"https://www.facebook.com/cintia.savelli.33"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001605604;2;"https://instagram.com/cintiasavellioficial?igshid=YmMyMTA2M2Y="
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001605604;3;"https://youtube.com/channel/UCd7tlL38nlyH3aLm2ThS2bQ"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001605604;4;"https://www.tiktok.com/@cintiasavellioficial?_t=8Uksnw57lLR&_r=1"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001612186;1;"https://www.facebook.com/ricardo.menezes.7902"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001612217;7;"https://www.facebook.com/ramoncarreraoficial"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001612217;1;"https://www.facebook.com/ramoncarrera123"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001612217;4;"https://www.instagram.com/ramoncarrera.rj/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001612217;5;"https://www.youtube.com/channel/UCKzf2mDwjRzzFQ_mUQzjmMQ"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001612217;2;"https://facebook.com/RamonCarrera01"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001612217;6;"https://twitter.com/RamonCarreraRJ/status/1485567786227318787"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001612217;3;"https://www.facebook.com/ramon.carreraii"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001723556;2;"https://www.instagram.com/afitabezerra/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001723556;1;"https://www.facebook.com/jailtonsoares.bezerra"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001619426;1;"https://www.instagram.com/coronelgermanooficial/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001619445;1;"https://www.instagram.com/leonardovasconcellos.oficial/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001619445;2;"https://leonardovasconcellos.com.br"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001639139;1;"https://instagram.com/cipriano.nogueira"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001639139;2;"https://www.facebook.com/profile.php?id=100003939000989"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001639141;1;"https://www.facebook.com/Jorginho-101827582643932"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001639141;2;"https://instagram.com/jorginhopsb40?igshid=YmMyMTA2M2Y="
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001636597;2;"https://www.instagram.com/pauloteixeirarj"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001636597;4;"https://www.facebook.com/PauloTeixeiraRioRJ"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001636597;1;"https://www.facebook.com/pauloteixeirarj"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001636597;3;"https://www.facebook.com/PauloTeixeiraRiodeJaneiro"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001636597;5;"https://www.tiktok.com/@pauloteixeirarj"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001636597;6;"https://www.twitter.com/PauloTeixeiraRJ"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001638486;1;"https://www.instagram.com/andersoncamposbr/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001638486;4;"https://www.facebook.com/andersoncamposbr"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001638486;3;"https://www.tiktok.com/@andersoncamposbr"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001638486;6;"https://www.facebook.com/profile.php?id=100081540410150"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001638486;5;"https://www.facebook.com/anderson.campos.3705157"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001638486;2;"https://twitter.com/andersoncamposv"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001619497;3;"https://coronelmelo.com.br"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001619497;1;"https://www.instagram.com/coronelmelooficial/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001619497;2;"https://www.facebook.com/CoronelMeloOficial/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001609546;2;"https://www.facebook.com/kelainegoulart"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001609546;1;"https://www.instagram.com/kelainegoulart/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001613831;1;"https://instagram.com/alexandreduque27?igshid=YmMyMTA2M2Y="
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001613831;2;"https://www.facebook.com/alexandre.duque.77"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001609706;2;"https://www.tiktok.com/@ademirmelorj"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001609706;1;"https://www.facebook.com/ademirmelorj"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001609706;4;"https://s.kw.ai/u/4KY8CLQD"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001609706;5;"https://ademirmelo.com.br/site/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001609706;3;"https://www.instagram.com/ademirmelorj/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001609706;6;"https://www.youtube.com/channel/UCsFrGtwiI4Hme3FVoqWvtvA"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001609389;4;"https://www.tiktok.com/@marcelofreixo"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001609389;10;"https://www.freixo40.com.br"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001609389;11;"https://www.marcelofreixopsb.com.br"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001609389;13;"https://www.freixogovernador.com.br"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001609389;1;"https://www.facebook.com/freixo.marcelo"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001609389;2;"https://www.twitter.com/marcelofreixo"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001609389;8;"https://www.marcelofreixo.com.br"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001609389;9;"https://www.marcelofreixo40.com.br"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001609389;14;"https://www.marcelofreixogovernador.com.br"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001609389;3;"https://www.intagram.com/marcelofreixo"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001609389;7;"https://www.flickr.com/photos/marcelofreixo/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001609389;12;"https://www.freixopsb.com.br"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001609389;5;"https://www.youtube.com/c/marcelofreixo"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001609389;6;"https://t.me/marcelofreixooficial"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001609390;3;"https://www.cesarmaia.com.br"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001609390;2;"https://www.twitter.com/cesarmaia"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001609390;4;"https://www.instagram.com.br/cesarmaia"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001609390;5;"https://www.facebook.com/cesarmaiarj"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001609390;1;"https://www.flickr.com/photos/cesarmaia"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001636393;2;"https://www.facebook.com/profile.php?id=100083131488389"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001636393;1;"https://www.instagram.com/deputadocaiolopes/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001644961;3;"https://www.instagram.com/bp_joaoleite/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001644961;1;"https://www.facebook.com/Bispo-Jo%C3%A3o-Leite-106067005546278/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001644961;4;"https://www.youtube.com/channel/UCqXx5mJ1kkOo9O9wLZSdTaQ/featured"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001644961;2;"https://www.facebook.com/profile.php?id=100084222638639&sk=about"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001603404;1;"https://www.facebook.com/hugolealdeputadofederal"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001603404;5;"https://twitter.com/depHugoLeal"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001603404;4;"https://www.youtube.com/user/deputadohugoleal9090"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001603404;3;"http://www.deputadohugoleal.com.br/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001603404;2;"https://www.instagram.com/dephugoleal/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001716407;1;"https://instagram.com/valdinea_siqueira/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001640590;1;"https://instagram.com/prof.mhelena?igshid=ymymta2m2y="
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001606478;1;"https://www.facebook.com/jornal.onordestino"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001606478;2;"https://instagram.com/gilbertocostaconselheiro?igshid=YmMyMTA2M2Y="
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001609520;1;"https://m.facebook.com/profile.php?id=100080998670748"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001609520;3;"http://Twitter.com/LuizDaLoteria"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001609520;2;"http://Instagram.com/luizclaudiodaloteria"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001609534;2;"https://www.instagram.com/clebinhoreiss/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001609534;1;"https://www.facebook.com/clebinho.reis.73"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001600428;3;"https://www.instagram.com/coletivafeministapsol/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001600428;4;"https://www.facebook.com/coletivafeminista"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001600428;2;"https://www.facebook.com/TyRosa.Kahlo"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001600428;1;"https://www.instagram.com/tatiannyaraujopsol/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001600443;1;"https://www.instagram.com/leonardoleal.rj/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001639537;1;"https://www.pstu.org.br/category/nacional/sudeste/rio-de-janeiro/.com"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001639537;2;"https://www.facebook.com/CyroGarcia"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001639537;3;"https://Instagram.cyrogarcia16.com"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001639537;4;"https://twitter.@cyro16.com"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001596751;1;"http://www.renanjordy.com"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001596751;2;"https://www.instagram.com/renanjordybr"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001596751;3;"https://www.facebook.com/renanjordybr"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001654228;3;"https://www.instagram.com/wandersonnogueira/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001654228;2;"https://www.facebook.com/wandersonnogueira.rj"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001600434;1;"https://www.instagram.com/alexandrecif/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001600475;4;"https://m.youtube.com/c/GlauberBragaOficial"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001600475;1;"https://www.facebook.com/glauber.braga1"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001600475;6;"https://www.glauber5080.com.br"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001600475;2;"https://instagram.com/glauberbragaoficial"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001600475;3;"https://twitter.com/glauber_braga"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001600475;5;"https://www.tiktok.com/@glauberbraga_oficial"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001649601;1;"https://www.facebook.com/adelaideantunes2009@hotmail.com"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001612173;4;"https://www.luizpaulo.com.br/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001612173;2;"HTTPS://www.instagram.com/luizpaulo_dep/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001612173;1;"HTTPS://www.facebook.com/luizpaulo.deputadoestadual"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001612173;5;"https://www.youtube.com/user/luizpaulolpcr"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001612173;3;"HTTPS://twitter.com/LuizPaulo_dep"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001612216;1;"HTTPS://www.facebook.com/r.ricardogeranius"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001612216;2;"HTTPS://www.facebook.com/ricardo.araujo.3517563"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001612216;3;"HTTPS://www.instagram.com/r.geranius"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001596782;2;"https://www.facebook.com/RenanMarassi"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001596782;1;"https://www.instagram.com/renan_marassi/?hl=pt"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001596787;2;"https://www.facebook.com/gutembergpfonseca"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001596787;6;"https://www.youtube.com/channel/UCioLHaDMpWqXGiCqnjtkEAg"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001596787;5;"https://www.tiktok.com/@gutembergpfonseca"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001596787;4;"https://www.linkedin.com/in/gutembergfonseca/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001596787;3;"https://twitter.com/gutopfonseca"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001596787;1;"https://www.instagram.com/gutembergpfonseca/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001649558;1;"https://www.facebook.com/@cristiane.silva.9440"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001649558;2;"https://instagram.com/@annepsilva"
